permutation_index,random_label_top1,random_label_mrr,matched_task_side_top1,matched_task_side_mrr
1164,0.0303030303030303,0.1950004540913631,0.0303030303030303,0.3230541344177708
1165,0.0303030303030303,0.1979097501824774,0.0,0.266041366041366
1166,0.0,0.1639030161757434,0.0,0.2764550264550264
1167,0.0,0.1848986871714144,0.0303030303030303,0.3212361712361712
1168,0.0,0.1836812177721268,0.0303030303030303,0.3107142857142857
1169,0.0606060606060606,0.1987055873419509,0.0303030303030303,0.2862324544142726
1170,0.0303030303030303,0.1830366603093876,0.0303030303030303,0.2585639949276313
1171,0.0,0.1521086657450293,0.0303030303030303,0.2816979316979316
1172,0.0303030303030303,0.1803655940019576,0.0,0.292039442039442
1173,0.0303030303030303,0.2085770290315744,0.0606060606060606,0.3448532948532948
1174,0.0,0.1688693461420734,0.0606060606060606,0.3392266824085005
1175,0.0,0.1535724376633467,0.0606060606060606,0.2974036905855088
1176,0.0,0.1681959454686727,0.0,0.2802308802308802
1177,0.0,0.1628929151656424,0.0303030303030303,0.2995189995189994
1178,0.0303030303030303,0.1817368658277749,0.0606060606060606,0.2969576719576719
1179,0.0303030303030303,0.2054301758847213,0.0,0.3027537277537277
1180,0.0606060606060606,0.2195889968617241,0.0303030303030303,0.299074074074074
1181,0.0,0.1942650783559874,0.0303030303030303,0.3186267436267436
1182,0.0,0.1566748907657998,0.0303030303030303,0.2964285714285714
1183,0.0303030303030303,0.1917390690117962,0.0303030303030303,0.297991822991823
1184,0.0303030303030303,0.2128707151434423,0.0303030303030303,0.3286916786916786
1185,0.0303030303030303,0.2049841572568845,0.0,0.2855699855699856
1186,0.0909090909090909,0.2564092473183382,0.0303030303030303,0.3122294372294372
1187,0.0,0.1653730108275563,0.0606060606060606,0.3291847041847041
1188,0.0,0.1576459735550644,0.0303030303030303,0.2852824784642966
1189,0.0303030303030303,0.1935297026206117,0.0606060606060606,0.312073112073112
1190,0.0909090909090909,0.2466500671046125,0.0606060606060606,0.3205758887577069
1191,0.1212121212121212,0.2626670467579558,0.0303030303030303,0.2852934102934102
1192,0.0,0.1771185043912316,0.0303030303030303,0.3049433731251913
1193,0.0,0.1747386451931906,0.0303030303030303,0.3016714766714766
1194,0.0,0.1619188891916164,0.0303030303030303,0.2784642966461148
1195,0.0606060606060606,0.2287437310164582,0.0303030303030303,0.3053872053872054
1196,0.0303030303030303,0.1784299875208966,0.0606060606060606,0.349062049062049
1197,0.0303030303030303,0.1889842480751571,0.0606060606060606,0.3192640692640692
1198,0.0303030303030303,0.1770121292848565,0.0303030303030303,0.3283801215619397
1199,0.0,0.2246680087589178,0.0303030303030303,0.2894059644059643
1200,0.0909090909090909,0.2517144471689926,0.0606060606060606,0.2933742183742183
1201,0.0,0.179812863903773,0.0606060606060606,0.3544853294853294
1202,0.0303030303030303,0.1796186137095227,0.0606060606060606,0.3088744588744588
1203,0.0,0.157493684766412,0.0303030303030303,0.2923280423280422
1204,0.0,0.1799421958512867,0.0,0.2859187109187108
1205,0.0303030303030303,0.1805696828424101,0.0303030303030303,0.2998196248196248
1206,0.0303030303030303,0.1908456863002317,0.0303030303030303,0.3072270322270322
1207,0.0303030303030303,0.212915872006781,0.0,0.2447210197210197
1208,0.0303030303030303,0.1821690094417367,0.0606060606060606,0.3334896584896585
1209,0.0,0.1872785463694554,0.0303030303030303,0.2848135029953211
1210,0.0,0.1643858666585939,0.0303030303030303,0.2946007696007696
1211,0.0,0.1477384568293659,0.0606060606060606,0.3355229787047969
1212,0.0,0.1523221727767182,0.0606060606060606,0.2981011412829594
1213,0.0,0.1680185134730589,0.0,0.2863035113035112
1214,0.0303030303030303,0.1962852803761894,0.0303030303030303,0.3004810004810005
1215,0.0606060606060606,0.1955171091534727,0.0303030303030303,0.3305675805675805
1216,0.0606060606060606,0.2192902215629488,0.0303030303030303,0.3021896453714636
1217,0.0,0.1748487203032657,0.0,0.3100179281997463
1218,0.0303030303030303,0.1990882013609286,0.0303030303030303,0.2954064454064453
1219,0.0606060606060606,0.2300143459234368,0.0,0.2602223534041715
1220,0.0,0.1717312990040262,0.0,0.2727633477633477
1221,0.0,0.1643275916003188,0.0303030303030303,0.3124098124098124
1222,0.0606060606060606,0.2191455850546759,0.0303030303030303,0.3231842231842232
1223,0.0606060606060606,0.2411757434484707,0.0303030303030303,0.3097522847522847
1224,0.0606060606060606,0.215084410538956,0.0,0.2976671476671476
1225,0.0909090909090909,0.2526243117152207,0.0606060606060606,0.2943722943722944
1226,0.0303030303030303,0.1958243776425594,0.0,0.2953944203944204
1227,0.0606060606060606,0.2280451871360962,0.0606060606060606,0.3138287638287638
1228,0.0303030303030303,0.1971168562077652,0.0303030303030303,0.2867243867243867
1229,0.0,0.1904218676945949,0.0303030303030303,0.338035113035113
1230,0.0303030303030303,0.2043690316417589,0.0606060606060606,0.3309414491232673
1231,0.0606060606060606,0.2053179144088235,0.0,0.3062890812890812
1232,0.0,0.1595930164111982,0.0303030303030303,0.3039442039442039
1233,0.0,0.1636275340820795,0.1212121212121212,0.3768879268879269
1234,0.0303030303030303,0.1912599185326458,0.0606060606060606,0.3341510341510341
1235,0.0303030303030303,0.1902377925105197,0.0909090909090909,0.3231853163671345
1236,0.0606060606060606,0.2137317228226319,0.0606060606060606,0.3188431938431938
1237,0.0,0.1815605270150724,0.0303030303030303,0.2814814814814814
1238,0.0606060606060606,0.210059805514351,0.0303030303030303,0.3247234247234247
1239,0.0,0.1597303370030642,0.0303030303030303,0.2967434081070444
1240,0.0,0.1776588731134185,0.0303030303030303,0.2874458874458874
1241,0.0303030303030303,0.1892397165124438,0.0303030303030303,0.2986433600069964
1242,0.0303030303030303,0.1818676273221728,0.0606060606060606,0.3126984126984126
1243,0.0606060606060606,0.1997976770704043,0.0606060606060606,0.3389129389129389
1244,0.0303030303030303,0.17646040827859,0.0303030303030303,0.2934354366172548
1245,0.0606060606060606,0.2387635092180546,0.0,0.2823352573352573
1246,0.0303030303030303,0.1889981230890322,0.0303030303030303,0.3059644059644059
1247,0.0,0.1626757081302536,0.0,0.3066859066859067
1248,0.0,0.1559777764323218,0.0303030303030303,0.2927849927849927
1249,0.0,0.1856851061396515,0.0303030303030303,0.2902236652236651
1250,0.0,0.1619542074087528,0.0606060606060606,0.349074074074074
1251,0.0303030303030303,0.1955587341950978,0.0606060606060606,0.3371091871091871
1252,0.0606060606060606,0.2217090989818262,0.0303030303030303,0.3316378066378066
1253,0.2121212121212121,0.3358986131713404,0.0303030303030303,0.3036435786435786
1254,0.0,0.1917649690376962,0.0303030303030303,0.3536206218024399
1255,0.0303030303030303,0.1998916908007817,0.0,0.2895863395863396
1256,0.0,0.1713694554603645,0.0303030303030303,0.3251694433512614
1257,0.0,0.1873878646605919,0.0,0.2852573352573352
1258,0.0303030303030303,0.1897637715819534,0.0909090909090909,0.3325396825396826
1259,0.0,0.1741884378248014,0.0606060606060606,0.307094757094757
1260,0.0303030303030303,0.2168567964022509,0.0,0.2721139971139971
1261,0.0303030303030303,0.1934255138800593,0.0,0.252044252044252
1262,0.0606060606060606,0.2315805406714497,0.0606060606060606,0.3464165464165464
1263,0.0,0.1727552750280022,0.0303030303030303,0.2868927368927368
1264,0.0606060606060606,0.2015194401558037,0.0606060606060606,0.3677609427609427
1265,0.1212121212121212,0.2806188760734215,0.0606060606060606,0.3307490489308671
1266,0.0,0.1786395422759059,0.0303030303030303,0.3214777646595828
1267,0.0,0.1544473203564112,0.0303030303030303,0.3035714285714285
1268,0.0606060606060606,0.200703589339953,0.0606060606060606,0.3256974506974507
1269,0.0303030303030303,0.2044659885568976,0.0606060606060606,0.3201779701779701
1270,0.0,0.1637405523769159,0.0303030303030303,0.3070105820105819
1271,0.0303030303030303,0.2067871522416977,0.0606060606060606,0.3215848965848966
1272,0.0,0.1732111323020413,0.0303030303030303,0.2822991822991823
1273,0.0,0.1739898148989058,0.0303030303030303,0.2908500590318772
1274,0.0303030303030303,0.191548518821246,0.0,0.2946729196729196
1275,0.0,0.1600280191189282,0.0,0.2967915081551445
1276,0.0,0.1651656424383696,0.0303030303030303,0.3164021164021164
1277,0.0303030303030303,0.1850138918320736,0.0303030303030303,0.3029220779220778
1278,0.0303030303030303,0.1899852672579945,0.0303030303030303,0.3137697319515501
1279,0.0909090909090909,0.2459643050552141,0.0303030303030303,0.3032358214176396
1280,0.0303030303030303,0.1978682933228387,0.0909090909090909,0.3564464996283178
1281,0.0606060606060606,0.2277697050424323,0.0909090909090909,0.3430626612444795
1282,0.0,0.1829783852511125,0.0303030303030303,0.3256734006734007
1283,0.0,0.1924872265781356,0.0,0.2667639599457781
1284,0.0303030303030303,0.1993148265875538,0.0303030303030303,0.3051707551707551
1285,0.0,0.1512308398672034,0.0606060606060606,0.3081770081770081
1286,0.0303030303030303,0.1957802298711389,0.0303030303030303,0.3164272596090778
1287,0.0303030303030303,0.2138706411433683,0.0303030303030303,0.2823472823472823
1288,0.0303030303030303,0.1915233756142847,0.0303030303030303,0.287109187109187
1289,0.0303030303030303,0.1927138518047608,0.0303030303030303,0.2977054090690454
1290,0.0606060606060606,0.2165324574415483,0.0606060606060606,0.3439885871704053
1291,0.0303030303030303,0.1856814061359515,0.0606060606060606,0.3824817438453802
1292,0.0,0.1613679250042886,0.0606060606060606,0.3096090777908959
1293,0.0,0.1696881401426855,0.0,0.2796176046176046
1294,0.0303030303030303,0.1937953460680733,0.0606060606060606,0.3437950937950938
1295,0.0303030303030303,0.2054833213924123,0.0606060606060606,0.3128667628667628
1296,0.0909090909090909,0.2323963914873005,0.0909090909090909,0.3526455026455026
1297,0.0303030303030303,0.1960808551717642,0.0,0.2756613756613756
1298,0.0,0.1774049183140092,0.0,0.2914272596090777
1299,0.0606060606060606,0.2042258246803701,0.0606060606060606,0.3149230399230399
1300,0.0909090909090909,0.2403569494478585,0.0606060606060606,0.3166305916305916
1301,0.0303030303030303,0.2022424545151817,0.1212121212121212,0.376361012724649
1302,0.0303030303030303,0.1788632243177697,0.0606060606060606,0.3041256723074905
1303,0.0606060606060606,0.2143468484377575,0.0,0.3011183261183261
1304,0.0,0.1787739196830106,0.0606060606060606,0.3100168350168349
1305,0.0,0.182146052600598,0.0303030303030303,0.3256132756132756
1306,0.0,0.1933701820065456,0.0,0.2713203463203463
1307,0.0606060606060606,0.2176037766946857,0.0606060606060606,0.3198183130001312
1308,0.0303030303030303,0.1801589824317097,0.0303030303030303,0.2949505881324062
1309,0.0303030303030303,0.1841050363777636,0.0606060606060606,0.334066859066859
1310,0.0303030303030303,0.1915944325035234,0.0303030303030303,0.3101731601731601
1311,0.0303030303030303,0.2091509500600409,0.0,0.3324314574314574
1312,0.0606060606060606,0.2266495289222562,0.0606060606060606,0.3439995189995189
1313,0.0606060606060606,0.2061818652727743,0.0,0.302044252044252
1314,0.0,0.1644441417168689,0.0303030303030303,0.3202260702260702
1315,0.1212121212121212,0.2536748604930423,0.0303030303030303,0.3304604486422668
1316,0.0303030303030303,0.2046645273918001,0.0303030303030303,0.3265523197341379
1317,0.0303030303030303,0.1997386451931906,0.0303030303030303,0.3158970658970658
1318,0.0,0.1743069220341947,0.0606060606060606,0.3145141895141894
1319,0.0303030303030303,0.1979939252666525,0.0303030303030303,0.3119047619047619
1320,0.0303030303030303,0.2230176389267298,0.0303030303030303,0.3026094276094276
1321,0.0606060606060606,0.2296674705765614,0.0606060606060606,0.3099687349687349
1322,0.0303030303030303,0.1785847990393444,0.0303030303030303,0.2944203944203944
1323,0.0606060606060606,0.2334965539510993,0.0,0.2705398137216319
1324,0.0,0.1666807939535212,0.0606060606060606,0.3345358345358345
1325,0.0,0.1669501374046828,0.0303030303030303,0.3085869517687699
1326,0.0606060606060606,0.2287437310164582,0.0,0.2627465127465127
1327,0.0,0.1612556635283908,0.0303030303030303,0.3074555074555074
1328,0.0,0.179559581832309,0.0303030303030303,0.3125311557129739
1329,0.0303030303030303,0.2250859409950319,0.0303030303030303,0.3418710918710919
1330,0.0,0.1664873005782096,0.0,0.2772486772486772
1331,0.0,0.1669915942643215,0.1212121212121212,0.3771896453714635
1332,0.0,0.1741833082742173,0.0303030303030303,0.2955398137216319
1333,0.0303030303030303,0.2030091121000211,0.0,0.2861471861471861
1334,0.0,0.2077568054840782,0.0303030303030303,0.3318804932441295
1335,0.0909090909090909,0.2359087881815154,0.0303030303030303,0.3026575276575276
1336,0.0,0.1857382516473425,0.0,0.2799313481131663
1337,0.0303030303030303,0.2070396774942229,0.0303030303030303,0.3352212602212602
1338,0.0303030303030303,0.2007134279861552,0.0303030303030303,0.3233416415234597
1339,0.0303030303030303,0.1775423229968684,0.0606060606060606,0.3326960076960077
1340,0.0909090909090909,0.2508558781286054,0.0,0.2747955747955748
1341,0.0,0.1652276175003447,0.0303030303030303,0.3358104858104858
1342,0.0303030303030303,0.2066639589366861,0.0606060606060606,0.2959836459836459
1343,0.0606060606060606,0.2192319465046737,0.0606060606060606,0.3463684463684463
1344,0.0,0.1720420993148265,0.0606060606060606,0.3031866281866281
1345,0.0,0.1971810176355631,0.0303030303030303,0.2724987974987974
1346,0.0,0.1779861552588825,0.0,0.2881914381914381
1347,0.0909090909090909,0.2752342775070048,0.0606060606060606,0.3565175565175565
1348,0.0303030303030303,0.2279767370676461,0.0303030303030303,0.2872414622414622
1349,0.0303030303030303,0.1860793247156883,0.0,0.3006613756613756
1350,0.0,0.1684853025762116,0.0,0.2834415584415585
1351,0.0303030303030303,0.1819576887758706,0.0606060606060606,0.3108236040054222
1352,0.0303030303030303,0.2056509147418238,0.0303030303030303,0.2881214744851108
1353,0.0303030303030303,0.1805704396613487,0.0,0.2924614106432288
1354,0.0,0.1555237691601328,0.0,0.2837913769731952
1355,0.0,0.1475639680185134,0.0,0.2941339804976168
1356,0.0303030303030303,0.1896376350921805,0.0,0.2605339105339105
1357,0.0909090909090909,0.2415995620541075,0.0303030303030303,0.3136494818313
1358,0.0606060606060606,0.1967083421628876,0.0303030303030303,0.2943001443001443
1359,0.0606060606060606,0.197139392593938,0.0606060606060606,0.3236291486291486
1360,0.0,0.2000148841057931,0.0,0.2963564213564213
1361,0.0,0.1856821629548902,0.0303030303030303,0.3243987493987493
1362,0.0606060606060606,0.2110800815346269,0.0606060606060606,0.306000481000481
1363,0.0,0.1797891502436956,0.0,0.286988936988937
1364,0.0,0.1666487552851189,0.0303030303030303,0.3075998075998075
1365,0.0,0.1591432977796613,0.0909090909090909,0.345672088853907
1366,0.0303030303030303,0.1871841962751053,0.0606060606060606,0.339045214045214
1367,0.0303030303030303,0.1976061816970908,0.0303030303030303,0.2915824915824915
1368,0.0606060606060606,0.2101993124720397,0.0303030303030303,0.3153078403078403
1369,0.0303030303030303,0.2007495030222302,0.0,0.2919071669071668
1370,0.0303030303030303,0.2004681345590436,0.0606060606060606,0.3042929292929293
1371,0.0,0.1470100606464242,0.0303030303030303,0.3138058069876251
1372,0.0303030303030303,0.1966099557008647,0.0303030303030303,0.3110149110149109
1373,0.0606060606060606,0.2495320336229426,0.0303030303030303,0.3153570335388517
1374,0.0303030303030303,0.1926355630901085,0.0606060606060606,0.2827681577681577
1375,0.0303030303030303,0.1707241411786866,0.0303030303030303,0.3155964405964405
1376,0.0303030303030303,0.2016134538861811,0.0606060606060606,0.3128306878306878
1377,0.0,0.1740983763711036,0.0303030303030303,0.3298581048581049
1378,0.0,0.1581791104518377,0.0303030303030303,0.355122655122655
1379,0.0303030303030303,0.2134599407326679,0.0606060606060606,0.3283068783068783
1380,0.0,0.185451837724565,0.0303030303030303,0.3231721981721981
1381,0.0,0.1755097596006687,0.0,0.3063011063011062
1382,0.0606060606060606,0.1983546756274029,0.0303030303030303,0.3287649219467401
1383,0.0303030303030303,0.1919686374231828,0.0606060606060606,0.3146705146705146
1384,0.0303030303030303,0.1848527734891371,0.0303030303030303,0.3002055183873366
1385,0.0606060606060606,0.2071919662828753,0.0909090909090909,0.3328293760111942
1386,0.0606060606060606,0.259551811824539,0.0,0.3110990860990861
1387,0.0,0.166094511549057,0.0606060606060606,0.3122775372775372
1388,0.1515151515151515,0.2961176870267779,0.0606060606060606,0.3259630941449123
1389,0.0303030303030303,0.1915685324776234,0.0909090909090909,0.3665223665223664
1390,0.0,0.1708695345058981,0.0303030303030303,0.3256974506974507
1391,0.0,0.1626527512891149,0.0606060606060606,0.3011314443132624
1392,0.0,0.150725789362153,0.0303030303030303,0.2938792688792688
1393,0.0,0.1736480691026145,0.0303030303030303,0.3283068783068783
1394,0.0303030303030303,0.1872909077454531,0.0303030303030303,0.290705758887577
1395,0.0606060606060606,0.2472593063502154,0.0909090909090909,0.3698532948532948
1396,0.0303030303030303,0.1741523627887264,0.0,0.2434102934102933
1397,0.0303030303030303,0.1940737713464986,0.0606060606060606,0.32005772005772
1398,0.0909090909090909,0.2480537139628048,0.0303030303030303,0.3031866281866281
1399,0.0909090909090909,0.2571438662347753,0.0303030303030303,0.3181348113166295
1400,0.0,0.1690384531293622,0.0909090909090909,0.3208513708513708
1401,0.0303030303030303,0.1973092564001654,0.0,0.2793541475359657
1402,0.0,0.1473077427622882,0.0303030303030303,0.3336580086580086
1403,0.0,0.1676457381002835,0.0303030303030303,0.3115330797148978
1404,0.0,0.1781264190355099,0.0,0.2821428571428571
1405,0.0,0.1755774528501801,0.0606060606060606,0.3298220298220298
1406,0.0,0.163180758635304,0.0909090909090909,0.3335377585377585
1407,0.0606060606060606,0.2440082644628099,0.0606060606060606,0.3089826839826839
1408,0.0303030303030303,0.1812438403347493,0.0909090909090909,0.3378787878787879
1409,0.0,0.1719379105742741,0.0303030303030303,0.2851021032839214
1410,0.0303030303030303,0.1850080054625509,0.0303030303030303,0.3058091739909921
1411,0.0,0.1767596040323313,0.0303030303030303,0.3085618085618085
1412,0.0303030303030303,0.2049221821949094,0.0606060606060606,0.3138648388648388
1413,0.0303030303030303,0.1952292656838111,0.0606060606060606,0.2971620971620972
1414,0.0303030303030303,0.1803663508208962,0.0,0.2882876382876382
1415,0.0303030303030303,0.182462739280921,0.0606060606060606,0.3116052297870479
1416,0.0303030303030303,0.2074091733182642,0.0,0.3210798460798461
1417,0.0303030303030303,0.191770855407219,0.0,0.2857744107744108
1418,0.0,0.1724207610571246,0.0303030303030303,0.3221260221260221
1419,0.0303030303030303,0.1919464374009828,0.0303030303030303,0.3179183611001792
1420,0.0606060606060606,0.1984760189305643,0.0,0.2992555424373606
1421,0.0303030303030303,0.1820243729334638,0.0303030303030303,0.2775252525252524
1422,0.0606060606060606,0.2219998856362492,0.0303030303030303,0.2742544492544492
1423,0.0,0.1679350952078224,0.0,0.2746993746993746
1424,0.0909090909090909,0.241454168726896,0.0909090909090909,0.3441678691678691
1425,0.0,0.1723704746432019,0.0303030303030303,0.2988587170405353
1426,0.0,0.1707211979939252,0.0303030303030303,0.3152488084306266
1427,0.0,0.1600729237092873,0.0,0.289117364117364
1428,0.0303030303030303,0.1995549904640813,0.0606060606060606,0.2927008177008177
1429,0.0,0.1530834485379939,0.0303030303030303,0.2955747955747955
1430,0.0,0.1565929020474475,0.0,0.2751814683632865
1431,0.0303030303030303,0.1864036636763909,0.0303030303030303,0.3333092833092833
1432,0.0,0.1681486022395113,0.0303030303030303,0.3506613756613756
1433,0.0606060606060606,0.2034682489227943,0.0606060606060606,0.331986531986532
1434,0.0,0.1784299875208966,0.0606060606060606,0.300036075036075
1435,0.0909090909090909,0.2432448023357114,0.0606060606060606,0.3013828763828763
1436,0.0303030303030303,0.1785618421982058,0.1212121212121212,0.3785714285714285
1437,0.0303030303030303,0.1930046384591839,0.0909090909090909,0.3693482443482443
1438,0.0,0.1604118104118104,0.0606060606060606,0.3071920503738685
1439,0.0,0.1637124659851932,0.0303030303030303,0.3164983164983164
1440,0.0909090909090909,0.2437498528407619,0.0303030303030303,0.302116402116402
1441,0.0303030303030303,0.1954264590628227,0.0303030303030303,0.3104256854256854
1442,0.0,0.194138689593235,0.0606060606060606,0.3153439153439153
1443,0.0606060606060606,0.2077582350309623,0.0303030303030303,0.2862444794262976
1444,0.0,0.1941707282616373,0.0303030303030303,0.305676898858717
1445,0.0303030303030303,0.1987744578653669,0.0606060606060606,0.3185196117014299
1446,0.0,0.1738717511444784,0.0909090909090909,0.3666546416546417
1447,0.0303030303030303,0.1847044369771642,0.0303030303030303,0.3416568280204644
1448,0.0303030303030303,0.1805245259790714,0.0303030303030303,0.3267436267436267
1449,0.0606060606060606,0.2099858054403509,0.0303030303030303,0.2922438672438672
1450,0.0606060606060606,0.2152017174744447,0.0909090909090909,0.3468734968734968
1451,0.0606060606060606,0.2236643827552918,0.0303030303030303,0.3085869517687699
1452,0.0303030303030303,0.184133879588425,0.0303030303030303,0.3295214045214045
1453,0.0303030303030303,0.1975967635058544,0.0303030303030303,0.3013478945297127
1454,0.1212121212121212,0.2568913409822501,0.0303030303030303,0.3266354016354016
1455,0.0909090909090909,0.2565215087942361,0.0,0.322005772005772
1456,0.0606060606060606,0.2383528088073542,0.0606060606060606,0.3028991210809392
1457,0.0606060606060606,0.2154742563833472,0.0303030303030303,0.3123496873496873
1458,0.0,0.1726219067128158,0.0303030303030303,0.3428943110761292
1459,0.0,0.1727545182090636,0.0606060606060606,0.3272126022126021
1460,0.0606060606060606,0.2204686727414,0.0606060606060606,0.3264320696138878
1461,0.0303030303030303,0.1894663417390689,0.0303030303030303,0.3072150072150072
1462,0.0909090909090909,0.2589825998916907,0.0303030303030303,0.296694214876033
1463,0.0,0.174842833933743,0.0,0.3078282828282828
1464,0.0,0.1518531973077427,0.0606060606060606,0.2984607984607984
1465,0.0303030303030303,0.1884118406845679,0.0606060606060606,0.3622053872053871
1466,0.0303030303030303,0.1923830378375833,0.0,0.2838744588744589
1467,0.0,0.1766495289222561,0.0303030303030303,0.2949254449254449
1468,0.0303030303030303,0.200111420565966,0.0909090909090909,0.3388429752066115
1469,0.0606060606060606,0.2235572508299781,0.0606060606060606,0.2985821417639598
1470,0.0303030303030303,0.2126633467542558,0.0606060606060606,0.3417869167869167
1471,0.0909090909090909,0.2399943490852581,0.0303030303030303,0.2900323582141764
1472,0.0303030303030303,0.1880714403441676,0.0,0.2766233766233766
1473,0.0,0.1563396199759836,0.0303030303030303,0.3150913900913901
1474,0.0303030303030303,0.1963235417780872,0.0303030303030303,0.2979316979316979
1475,0.0,0.1556891761437216,0.0,0.2675444925444925
1476,0.0303030303030303,0.1958473344836981,0.0,0.2864237614237614
1477,0.0,0.1773680864589955,0.0303030303030303,0.2935786435786436
1478,0.0303030303030303,0.208853267944177,0.0303030303030303,0.306735099916918
1479,0.0303030303030303,0.194458571731299,0.0303030303030303,0.2924734356552538
1480,0.0303030303030303,0.194818228909138,0.0606060606060606,0.3317700817700817
1481,0.0,0.1552490438854075,0.0303030303030303,0.2877465127465127
1482,0.0303030303030303,0.2006682711228165,0.0,0.2672569854388036
1483,0.0,0.1588663861391133,0.0303030303030303,0.280724998906817
1484,0.0,0.174486876759604,0.0,0.293121693121693
1485,0.0,0.1734377575286666,0.0606060606060606,0.3512626262626262
1486,0.0606060606060606,0.2245812268539541,0.0606060606060606,0.3445646945646946
1487,0.0303030303030303,0.1836612041157495,0.0,0.3201539201539201
1488,0.0606060606060606,0.2244992381356017,0.0303030303030303,0.3047859547859547
1489,0.0,0.1940384531293622,0.0303030303030303,0.3033549783549784
1490,0.0,0.1495214381578017,0.0909090909090909,0.3431216931216931
1491,0.1212121212121212,0.2646252737161828,0.0303030303030303,0.3117724867724868
1492,0.0,0.1691379327742964,0.0303030303030303,0.3162337662337662
1493,0.0606060606060606,0.2023841478386932,0.0,0.2694936376754558
1494,0.0303030303030303,0.197858706949616,0.0606060606060606,0.3048100048100048
1495,0.0606060606060606,0.2041616632525723,0.0909090909090909,0.3608465608465608
1496,0.0303030303030303,0.1867956958866049,0.0606060606060606,0.3417748917748918
1497,0.0606060606060606,0.205125850580396,0.0,0.2582732082732082
1498,0.0606060606060606,0.2039962562689835,0.0606060606060606,0.3186037867856049
1499,0.0303030303030303,0.2157887566978475,0.0606060606060606,0.3538961038961039
1500,0.0909090909090909,0.2342121683030773,0.0303030303030303,0.2974266474266474
1501,0.0303030303030303,0.1970509288691107,0.0909090909090909,0.3293290043290043
1502,0.0606060606060606,0.2160562501471592,0.0303030303030303,0.3212361712361712
1503,0.0,0.2003796708342162,0.0606060606060606,0.3416907166907166
1504,0.0606060606060606,0.2217673740401013,0.0,0.2590559272377454
1505,0.0606060606060606,0.2308357467448376,0.0606060606060606,0.3269731951550133
1506,0.0606060606060606,0.2095908300453755,0.0,0.2739297739297739
1507,0.0303030303030303,0.192104612559158,0.0303030303030303,0.3032347282347282
1508,0.0,0.1616434070979525,0.0303030303030303,0.2908128908128908
1509,0.0606060606060606,0.2112513748877385,0.0303030303030303,0.3012145262145262
1510,0.0,0.1543110929474565,0.0606060606060606,0.2915114346932528
1511,0.0606060606060606,0.2005803960349415,0.0303030303030303,0.2541847041847042
1512,0.0606060606060606,0.2184823593914503,0.0303030303030303,0.3031866281866281
1513,0.0,0.1714114168659623,0.0303030303030303,0.298088023088023
1514,0.0303030303030303,0.1989406216678943,0.0,0.2673291355109537
1515,0.0303030303030303,0.1767818040545313,0.0606060606060606,0.3346812278630461
1516,0.0303030303030303,0.2036985741531196,0.0606060606060606,0.3579846079846079
1517,0.0303030303030303,0.1806541942905579,0.0303030303030303,0.3186026936026936
1518,0.0,0.1556309010854465,0.0,0.2926046176046176
1519,0.0303030303030303,0.1911786866332321,0.0606060606060606,0.3473785473785474
1520,0.0,0.1722946245673518,0.0606060606060606,0.305952380952381
1521,0.0,0.1661247002156093,0.0303030303030303,0.3005291005291005
1522,0.0,0.1804705395614486,0.0303030303030303,0.3321909571909572
1523,0.0,0.1591381682290772,0.0303030303030303,0.2823735187371551
1524,0.0303030303030303,0.2139628048718958,0.0303030303030303,0.3092833092833092
1525,0.0,0.1590820795366249,0.0303030303030303,0.3155013336831518
1526,0.0,0.1632384450566268,0.0909090909090909,0.3513347763347764
1527,0.0303030303030303,0.2025652798380071,0.0303030303030303,0.3191449123267305
1528,0.0303030303030303,0.1894080666807939,0.0909090909090909,0.3121572871572871
1529,0.0303030303030303,0.1721904358267994,0.0606060606060606,0.3336940836940836
1530,0.0,0.1708392617483526,0.0303030303030303,0.3142135642135642
1531,0.0303030303030303,0.20689134098225,0.0303030303030303,0.3054003235821418
1532,0.1212121212121212,0.2914880573971483,0.0303030303030303,0.3317099567099567
1533,0.0,0.1905800428527701,0.0,0.2595358345358345
1534,0.0303030303030303,0.1821431094158366,0.0303030303030303,0.3045334295334295
1535,0.0303030303030303,0.1963235417780872,0.0303030303030303,0.3016004197822379
1536,0.0303030303030303,0.203824962915872,0.0303030303030303,0.3203222703222703
1537,0.0,0.1684262706989979,0.0606060606060606,0.348003848003848
1538,0.0,0.1560058628240446,0.0303030303030303,0.3082010582010581
1539,0.0,0.1669562760471851,0.0,0.2502066115702479
1540,0.0,0.1684484707211979,0.0,0.2894179894179894
1541,0.0606060606060606,0.1934608320971957,0.0,0.310655253837072
1542,0.0303030303030303,0.2159950319041228,0.0303030303030303,0.2892266824085006
1543,0.0909090909090909,0.2316639589366862,0.0303030303030303,0.3011544011544011
1544,0.0606060606060606,0.2153059062149971,0.0606060606060606,0.3008297258297258
1545,0.0303030303030303,0.1949053471780744,0.0303030303030303,0.2793169793169792
1546,0.0303030303030303,0.1916225188952461,0.0303030303030303,0.3391173641173641
1547,0.0,0.1498559521286794,0.0606060606060606,0.3038119288119288
1548,0.0,0.1666225188952461,0.0303030303030303,0.2820127683764047
1549,0.0,0.1542199383108474,0.0303030303030303,0.3197210197210197
1550,0.0303030303030303,0.1982464505191777,0.0303030303030303,0.3361832611832611
1551,0.0,0.1752601775329048,0.0606060606060606,0.2849687349687349
